internal_id,lichess_game_id,move_number,lichess_url,fen,best_move,difficulty,initiative,development,endgame,space,trading,prophylaxis,coordination,exploitingweakness,kingsafety,restriction,fixingstructure,centrecontrol,other,side_to_move
33621,ZXuvj1VX,16,https://lichess.org/ZXuvj1VX#16,r1b1k2r/pppp1ppp/5q2/2b5/4P3/1PP5/P2P1PPP/RN1QKB1R w KQkq - 1 9,d2d4,1,0,0,0,1,0,0,0,0,0,1,0,1,0,w
33622,SCjWVx0a,48,https://lichess.org/SCjWVx0a#48,2r1rbk1/p4pp1/b6p/3n4/2pPN3/P1B1P3/2B2PPP/R3R1K1 w - - 2 25,c3a5,2,0,0,1,0,0,1,1,0,0,0,0,0,0,w
33624,JxdD8geX,43,https://lichess.org/JxdD8geX#43,2kr2r1/ppp5/2nq4/5pp1/3Pp3/PPB1P3/1QP2R1P/2K4R b - - 0 22,f5f4,1,1,0,0,1,0,0,0,0,0,0,0,0,0,b
33626,CjgGq0PU,42,https://lichess.org/CjgGq0PU#42,5rk1/1p3pp1/p2p4/3Pp1p1/P1r1Pn2/R1N4P/1PP2PP1/5RK1 w - - 4 22,a3b3,1,0,0,0,0,0,1,0,1,0,0,0,0,0,w
33629,ZOlxCSWp,56,https://lichess.org/ZOlxCSWp#56,6k1/1pp2pp1/8/1P4b1/2Pp2Pp/3P3P/3NrPK1/3R4 w - - 3 29,d2e4,1,0,0,1,0,0,0,1,0,0,1,0,0,0,w
33631,69xZQIqB,48,https://lichess.org/69xZQIqB#48,r4rk1/P1q2pbp/R1b1p1p1/1pNpPn2/1P3P2/2P5/3B2PP/3QRBK1 w - - 3 25,d1a1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,w
33634,uDpod9zR,63,https://lichess.org/uDpod9zR#63,6k1/5p2/p1pqnNpp/3p4/6Q1/1P3P1P/P1P2P2/5K2 b - - 1 32,g8f8,1,0,0,1,0,0,0,0,0,1,0,0,0,0,b
33635,KPBaxTV4,13,https://lichess.org/KPBaxTV4#13,rnb1kb1r/pp2pppp/1q6/3p4/3Nn3/4B2P/PPP1PPP1/RNQ1KB1R b KQkq - 6 7,e7e5,2,1,0,0,1,0,0,0,0,0,1,0,1,0,b
33636,RfMvWBMi,44,https://lichess.org/RfMvWBMi#44,r2q1rk1/3nppbp/p5p1/1pPN4/8/1R2BQ2/P4PPP/5RK1 w - - 3 23,f1d1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,w
33637,sRuBpxRx,20,https://lichess.org/sRuBpxRx#20,r1q2rk1/1b1nppbp/pp3np1/1N1p4/3P4/2P1PN1P/PP3PPB/R2QKB1R w KQ - 0 11,b5a3,1,0,0,0,0,0,0,1,0,0,0,0,0,0,w
33638,PlvHRmOO,32,https://lichess.org/PlvHRmOO#32,2r4r/pkppqp2/1p3p1p/n5p1/3P3N/P1P1P1P1/1PQ2P1P/2KR3R w - g6 0 17,h4f5,1,1,0,0,0,0,0,1,0,0,1,0,0,0,w
33639,H1SM25Yf,22,https://lichess.org/H1SM25Yf#22,r1b2rk1/p1b1qppp/1pn1pn2/2p5/4PP2/2P2NP1/PPQ3BP/RNBR2K1 w - - 3 12,e4e5,1,0,0,0,1,0,0,0,0,0,0,0,1,0,w
33640,usOWV9c3,49,https://lichess.org/usOWV9c3#49,4rrk1/2q2b1p/Q5p1/1pb5/6P1/2NB1P2/1PP5/2K1R2R b - - 0 25,e8a8,1,1,0,0,0,1,0,1,0,0,0,0,0,0,b
33641,8tgsdVlK,52,https://lichess.org/8tgsdVlK#52,5rk1/pp3ppp/2p1p3/2R5/1P6/q4N1P/6PK/3Q4 w - - 0 27,d1d4,2,0,0,0,0,0,0,1,0,0,0,0,0,0,w
33642,ihR9ZjRG,30,https://lichess.org/ihR9ZjRG#30,rn3rk1/pb3ppp/1pp3n1/8/4q3/1B2BN2/PP3PPP/R2Q1RK1 w - - 0 16,f3g5,1,1,0,0,0,0,0,0,0,0,0,0,0,0,w
33643,EQHZc51g,12,https://lichess.org/EQHZc51g#12,r1b1k1nr/ppqn1ppp/2pbp3/3p4/4P3/3P1NP1/PPPN1PBP/R1BQK2R w KQkq - 3 7,d3d4,2,1,0,0,1,0,0,0,0,0,0,0,1,0,w
33644,2vJINAk7,47,https://lichess.org/2vJINAk7#47,r4rk1/2pb1pp1/1p1p3p/p4P2/P3PR1q/3B4/3Q2PP/1R4K1 b - - 2 24,h4f6,2,0,0,0,0,0,1,0,0,0,0,0,0,0,b
33646,E2Fwn8KS,28,https://lichess.org/E2Fwn8KS#28,1r1qk2r/2p1n1pp/p3bp2/4p3/1p2P3/1PNPQN1P/P4PP1/R4RK1 w k - 0 15,c3a4,1,0,0,0,0,0,0,1,0,0,0,0,0,0,w
33647,V1QZd1ZE,19,https://lichess.org/V1QZd1ZE#19,r1bqk2r/ppp2p2/3p1n2/2b1p1pp/2BnP3/2NP2BP/PPP2PP1/R2QK1NR b KQkq - 0 10,h5h4,1,0,0,0,1,0,0,0,0,0,1,0,0,0,b
33649,R0WI0l7f,31,https://lichess.org/R0WI0l7f#31,r3k2r/pq3pbp/6p1/4p3/3pN3/8/PPP1QPPP/2KR3R b kq - 3 16,e8g8,1,0,1,0,0,0,0,0,0,1,0,0,0,0,b
33651,0upgiAaJ,38,https://lichess.org/0upgiAaJ#38,5k1r/p1q1ppb1/1p1p1np1/4n3/2P1P3/1PN2QPp/P2B1P1P/3RR1K1 w - - 1 20,f3e2,1,0,0,0,0,0,0,1,0,0,0,0,0,0,w
33652,eL8hRO8y,25,https://lichess.org/eL8hRO8y#25,r1b1k2r/pp3ppp/4p3/3p4/1q1Pn3/4P2P/P1QN1PP1/R3KB1R b KQkq - 1 13,c8d7,2,1,1,0,0,0,1,0,0,0,0,0,0,0,b
33653,NaKYqkVj,32,https://lichess.org/NaKYqkVj#32,2r3nr/4k1pp/p2p1p2/1p1Bp3/1n2P3/4BPP1/PPP4P/2KR3R w - - 1 17,d5b3,1,0,0,0,0,1,0,0,0,0,0,0,0,0,w
33654,7Ckgx018,16,https://lichess.org/7Ckgx018#16,rnb1k2r/p1p1ppbp/1p4p1/4P3/5Bn1/5N2/PPP2PPP/R2NKB1R w KQkq - 0 9,h2h3,1,0,0,0,0,0,0,0,0,0,1,0,0,0,w
33655,ZEJsQWG9,12,https://lichess.org/ZEJsQWG9#12,r1bqk2r/ppp2pbp/2n1pnp1/3p4/3PP3/2P2NP1/PP1N1P1P/R1BQKB1R w KQkq - 1 7,e4e5,1,0,0,0,1,0,0,0,0,0,1,0,1,0,w
33656,MAVCvRIG,47,https://lichess.org/MAVCvRIG#47,r1r5/pp1q3k/5p1b/3p1b2/1Q1Pp1p1/1P4P1/P1P1NPBP/2R1R1K1 b - - 1 24,a7a5,2,0,0,0,0,0,0,0,0,0,1,0,0,0,b
33657,JZLsNoQY,22,https://lichess.org/JZLsNoQY#22,r2qkbn1/1pp2p1r/p1npb2p/8/Q3P1p1/P1N5/1PP1BPPP/R1B1NRK1 w q - 3 12,c3d5,2,1,0,0,0,0,0,1,0,0,1,0,0,0,w
33658,MLHxBZo7,32,https://lichess.org/MLHxBZo7#32,1r3rk1/1n1bqppp/2pb1n2/4p3/1PP5/6P1/2QBPPBP/RN2K1NR w KQ - 1 17,c4c5,1,0,0,0,1,0,0,0,0,0,1,0,0,0,w
33659,KqDXDNGD,38,https://lichess.org/KqDXDNGD#38,4kb1r/r1pnnppp/3pp3/7q/1p5P/1P2PN1B/1BPPQ3/1K1R2R1 w k - 4 20,g1g5,2,1,0,0,0,0,0,1,0,0,1,0,0,0,w
33660,KqDXDNGD,39,https://lichess.org/KqDXDNGD#39,4kb1r/r1pnnppp/3pp3/7q/1p4BP/1P2PN2/1BPPQ3/1K1R2R1 b k - 5 20,h5a5,1,0,0,0,0,0,0,1,0,0,0,0,0,0,b
33662,gXem5dRb,15,https://lichess.org/gXem5dRb#15,r1bqkb1r/1p3p1p/p1np1np1/2p3N1/2B2P2/2P5/PP1P2PP/RNBQK2R b KQkq - 3 8,d6d5,1,0,0,0,1,0,0,0,0,0,1,0,1,0,b
33663,GN7WC6Kz,78,https://lichess.org/GN7WC6Kz#78,6k1/6p1/p1p1R2p/2r5/8/PP5P/2P3PK/8 w - - 1 40,c2c4,1,0,0,1,0,0,0,0,0,0,1,0,0,0,w
33664,ecOLhNXR,28,https://lichess.org/ecOLhNXR#28,r3kb1r/pp3pp1/2p1p2p/q3P3/3Pb3/P1P1PN1P/4B1P1/R2Q1RK1 w kq - 1 15,f3d2,2,1,0,0,0,0,0,0,0,0,1,0,0,0,w
33665,nLGCPJSp,32,https://lichess.org/nLGCPJSp#32,1n2kb2/rp3pp1/6b1/2p3P1/8/4BP2/PP2P3/3RK1NB w - - 0 17,a2a3,1,0,0,1,0,0,0,0,0,0,1,0,0,0,w
33668,HlAcNCFo,53,https://lichess.org/HlAcNCFo#53,2r2rk1/2qn1p1p/1p2p1p1/pP2P3/3P3P/4BN2/1Q3PP1/5RK1 b - h3 0 27,c7c3,2,0,0,0,0,1,0,0,0,0,1,0,0,0,b
33673,XdB45Gv0,23,https://lichess.org/XdB45Gv0#23,2kr2nr/1bpq1pb1/ppnpp1p1/6Pp/4PP2/2PP1NN1/PP4BP/R1BQ1RK1 b - - 0 12,h5h4,2,0,0,0,1,0,1,0,0,0,1,0,0,0,b
33674,RCv75T0J,36,https://lichess.org/RCv75T0J#36,r4rk1/pp3pbp/3Bp1p1/q6n/4P3/1B3P2/PP2QP1P/2RR2K1 w - - 8 19,c1c5,1,0,0,0,0,0,0,0,0,1,0,0,0,0,w
33675,xmIbbrjk,65,https://lichess.org/xmIbbrjk#65,r5k1/5p1p/2p1p1p1/3r4/2pP4/2P2R1P/5PP1/1R4K1 b - - 1 33,d5b5,2,0,0,1,0,0,1,0,0,0,0,0,0,0,b
33676,xmIbbrjk,67,https://lichess.org/xmIbbrjk#67,6k1/5p1p/2p1p1p1/3r4/2pP4/2P2R1P/r4PPK/1R6 b - - 3 34,d5b5,2,0,0,1,0,0,1,0,0,0,0,0,0,0,b
33677,n8i1DliC,34,https://lichess.org/n8i1DliC#34,r2kbb1r/p2n2pp/2p2p2/Np2p2P/3PPBP1/1P6/1P3P2/R3KB1R w KQ e6 0 18,f4d2,2,0,0,0,0,0,1,1,0,0,0,0,0,0,w
33678,QiKAj2dA,56,https://lichess.org/QiKAj2dA#56,8/pp3p1p/4b3/3k2P1/3pp2P/PP4K1/2P2R2/8 w - - 0 29,g3f4,1,0,0,1,0,0,0,0,0,0,0,0,0,0,w
33679,JpKcM1Zg,108,https://lichess.org/JpKcM1Zg#108,8/p4pk1/5b2/3P4/2P4p/1P1KR3/P2RNrr1/8 w - - 0 55,d5d6,2,0,0,1,0,0,1,0,0,0,0,0,0,0,w
33681,skfTa8uJ,37,https://lichess.org/skfTa8uJ#37,r1q1k2r/5ppp/p1n1p3/2ppP3/Q4P2/3B3P/PPP3P1/R3K2R b KQkq f3 0 19,c5c4,1,0,0,0,0,0,0,0,0,0,1,0,0,0,b
33682,9zYn5xXz,18,https://lichess.org/9zYn5xXz#18,rn1qk2r/ppp2pp1/3p4/2b1p2p/2B1P1b1/2P2N2/PP1P1PK1/RNBQ1R2 w kq h6 0 10,d2d4,1,0,1,0,0,0,0,0,0,0,0,0,1,0,w
33685,9Occ9m4I,31,https://lichess.org/9Occ9m4I#31,r1b2rk1/4nppp/p1p1p3/3pP3/Nq1N1P2/2P5/P5PP/R2Q1RK1 b - - 0 16,b4a5,1,0,0,0,0,0,0,1,0,0,0,0,0,0,b
33687,Fs6VEhZf,17,https://lichess.org/Fs6VEhZf#17,r3kb1r/ppp2ppp/2n5/3pp3/P3n3/2P1PNP1/1P1P1P1P/RNB1K2R b KQkq - 0 9,e4c5,2,0,0,1,0,0,0,1,1,0,1,0,0,0,b
33688,wcph3w3i,49,https://lichess.org/wcph3w3i#49,r5k1/1p1b2p1/p3p1p1/3pr1p1/3N4/6R1/PPP2PP1/R4K2 b - - 7 25,e5e4,2,0,0,0,0,0,0,1,0,0,0,0,0,0,b
33689,NHPDuJ4o,20,https://lichess.org/NHPDuJ4o#20,r1b2rk1/1p1pnppp/p1nQp3/4q3/4P3/2NB4/PPPB1PPP/R3K2R w KQ - 5 11,d2f4,2,0,0,0,0,1,0,1,0,0,1,0,0,0,w
33691,VkRcVmSo,34,https://lichess.org/VkRcVmSo#34,r2q1r1k/pp4pp/2nb2n1/4p3/4N3/1BP2p1P/PP1P1PP1/R1BQR1K1 w - - 0 18,g2g3,1,0,0,0,0,0,0,0,0,1,0,1,0,0,w
33692,wzj0U9sz,12,https://lichess.org/wzj0U9sz#12,rn1qk1nr/ppp2ppp/3p4/8/3PPBbb/2N2N2/PPP3PP/R2QKB1R w KQkq - 3 7,g2g3,1,0,0,0,0,0,0,0,0,0,1,0,0,0,w
33693,mwbX58w0,31,https://lichess.org/mwbX58w0#31,r4rk1/1bq1bppp/p2ppn2/np4N1/3P4/P3B2P/BP1N1PP1/2RQR1K1 b - - 5 16,c7d7,1,0,0,0,0,0,0,1,0,0,0,0,0,0,b
33696,7RI6BDEP,37,https://lichess.org/7RI6BDEP#37,3rr1k1/1pp2pp1/p4b2/3pNb1p/3P1P2/1PP2N2/P5PP/R3R1K1 b - - 0 19,f6e7,3,0,0,1,0,0,1,1,0,0,0,0,0,0,b
33697,RL2xWgOJ,44,https://lichess.org/RL2xWgOJ#44,5rk1/1b5p/1p1p1q2/p2P1rp1/2P2p2/1P6/P2Q2PP/1RB2R1K w - - 3 23,c1b2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,w
33700,emlxKt5D,22,https://lichess.org/emlxKt5D#22,r2qk2r/4bppp/bnp1p3/p1ppP3/P4P2/1P1P1N2/1BP1Q1PP/RN2K2R w KQkq - 1 12,c2c4,2,0,0,0,0,0,1,0,0,0,1,0,0,0,w
33701,wWsub4iz,43,https://lichess.org/wWsub4iz#43,r3q1k1/1b1n1pb1/pp5p/2p5/2B2N2/8/PP1Q1PPN/2R3K1 b - - 0 22,d7e5,1,0,0,0,0,0,0,1,0,0,1,0,0,0,b
33702,Ipwpaurs,26,https://lichess.org/Ipwpaurs#26,r2q1rk1/2p1bppp/p4n2/1p1p4/3pPP2/1P1P3P/1PPN2P1/R1BQ1RK1 w - - 0 14,e4e5,1,0,0,0,0,0,0,0,0,0,1,1,0,0,w
33703,ziYrAlAy,65,https://lichess.org/ziYrAlAy#65,4rrk1/1q2ppbp/1p1p2p1/p1pP4/P1P2BP1/1P2PQ1P/2B2P2/3R2K1 b - g3 0 33,e7e5,2,0,0,0,1,0,0,0,0,0,1,0,0,0,b
33707,I4hWDHx8,18,https://lichess.org/I4hWDHx8#18,4kb1r/p1pnpppp/5n2/8/8/8/PPPPNP1q/R1BQK1R1 w Qk - 0 10,d2d4,1,0,0,0,1,0,0,0,0,0,0,0,1,0,w
33711,uf5DuMSa,31,https://lichess.org/uf5DuMSa#31,r3k2r/2q2ppp/pp2pn2/3p4/3P4/1BP2Q2/P3RPPP/1R4K1 b kq - 0 16,e8g8,1,0,1,0,0,0,0,0,0,1,0,0,0,0,b
33712,izyZZy6j,52,https://lichess.org/izyZZy6j#52,2brr1k1/1pb2pp1/p1p2nnp/2Pq4/1P1P4/PN3N1P/2Q2PP1/2BRRBK1 w - - 1 27,f3e5,2,1,0,0,0,0,0,1,0,0,1,0,0,0,w
33713,eM9i5tcS,30,https://lichess.org/eM9i5tcS#30,r4rk1/1pqbbpp1/p1n1p3/2p1Pn1p/P1N2P2/2PP1N2/5QPP/R1BB1RK1 w - - 0 16,a4a5,2,0,0,0,0,0,1,0,1,0,0,0,0,0,w
33714,Mf4mFodQ,51,https://lichess.org/Mf4mFodQ#51,2rr2k1/p4p2/2p1p1pp/3n4/6R1/1P4NP/P4PPK/4R3 b - - 1 26,d5b6,3,0,0,1,0,0,0,1,0,0,1,0,0,0,b
33715,l88nsCMD,28,https://lichess.org/l88nsCMD#28,r3kb1r/p3npp1/q1n1p1p1/3pP3/P2P4/2N2N2/3B1PPP/R2QK2R w KQkq - 3 15,c3b5,1,1,0,0,0,0,0,1,0,0,1,0,0,0,w
33716,kZiKkoWM,55,https://lichess.org/kZiKkoWM#55,1r4k1/1p3pp1/p3p2p/P2pN3/P3n3/7P/2P2PP1/1R4K1 b - - 2 28,e4c5,2,0,0,1,0,0,0,1,0,0,0,0,0,0,b
33717,i1M0vJWc,40,https://lichess.org/i1M0vJWc#40,3r1r2/1bp2k2/p3p2p/8/1bpPNq2/5PN1/PPQ3PP/2KR3R w - - 6 21,c1b1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,w
33718,6a3kVfDC,21,https://lichess.org/6a3kVfDC#21,r1bq1rk1/pp1n1pbp/2n3p1/3pp3/3P4/2P2NB1/PPBN1PPP/R2Q1RK1 b - - 0 11,e5e4,1,0,0,0,1,0,0,0,0,0,1,1,0,0,b
33719,ZCERGWXS,35,https://lichess.org/ZCERGWXS#35,r5k1/pppb3p/3p1qp1/4p3/3nP3/3BQP2/PPP2PKP/R4R2 b - - 4 18,a8f8,1,0,1,0,0,0,0,0,0,0,0,0,0,0,b
33721,SlXD8Tm5,22,https://lichess.org/SlXD8Tm5#22,r1b1qrk1/1ppp1pp1/1bn2n1p/p7/1P1P4/P2BPN2/3NQPPP/R1B2RK1 w - a6 0 12,b4b5,1,0,0,0,1,0,0,0,0,0,1,1,0,0,w
33723,kpqrWeMK,13,https://lichess.org/kpqrWeMK#13,r2qk2r/ppp2ppp/2nb1n2/8/5Pb1/4PN2/PPP1B1PP/RNBQK2R b KQkq - 2 7,d8e7,1,0,1,0,0,0,0,0,0,0,0,0,0,0,b
33724,euSCRIDe,25,https://lichess.org/euSCRIDe#25,rnb1kbn1/ppp4q/4pp2/3p4/P5P1/1P3N2/1BPPP1K1/RN1Q1R2 b q - 0 13,e6e5,1,1,0,0,0,0,0,0,0,0,0,0,0,0,b
33725,u74hF6yJ,15,https://lichess.org/u74hF6yJ#15,2kr1b1r/ppp1pppp/2n5/3q1b2/8/P2P1N1P/1PP2PP1/R1BQKB1R b KQ - 0 8,e7e5,1,0,0,0,1,0,0,0,0,0,0,0,1,0,b
33726,CklZGzu3,23,https://lichess.org/CklZGzu3#23,r1bq1rk1/pp2n2p/3p2p1/2pPbp2/2P1P3/2N1B3/PP1Q2PP/2KR1B1R b - - 1 12,f5f4,1,0,0,0,0,0,0,0,1,0,1,1,0,0,b
33729,p8VYYZQH,32,https://lichess.org/p8VYYZQH#32,r2q2k1/pbp1p2p/1p3rp1/3p1pN1/3Q4/2P5/PPP2PPP/R3R1K1 w - - 2 17,d4h4,2,1,0,0,0,0,1,0,0,0,0,0,0,0,w
33732,BYbeI7NK,14,https://lichess.org/BYbeI7NK#14,r1bq1rk1/pp1pppbp/2n2np1/8/3PP3/2N1BN2/PP3PPP/R2QKB1R w KQ - 6 8,d4d5,1,0,0,0,1,0,0,0,0,0,1,0,1,0,w
33735,dxfNh12y,39,https://lichess.org/dxfNh12y#39,r2r2k1/1b1qbppp/p7/1p2P3/3N4/PQ6/1B3PPP/R4RK1 b - - 0 20,d7g4,1,1,0,0,0,0,0,0,0,0,0,0,0,0,b
33736,Bts0HK0C,58,https://lichess.org/Bts0HK0C#58,8/2N1rkp1/1p3b1p/p1p5/P1P5/5RPP/2P2KP1/8 w - - 5 30,c7d5,1,0,0,0,0,0,0,1,0,0,0,0,0,0,w
33739,Wm26bf7l,46,https://lichess.org/Wm26bf7l#46,4k2r/p5pp/1ppBpp2/8/1PP1b3/4P3/1r3PPP/2RR2K1 w k - 0 24,f2f3,2,0,0,0,0,0,0,0,0,0,1,0,0,0,w
33740,Jd3vGuEE,19,https://lichess.org/Jd3vGuEE#19,r1b1kb1r/pp3ppp/1qn1p2n/1B1pP3/P2P4/4BN2/3N1PPP/R2QK2R b KQkq - 2 10,h6f5,2,0,0,0,0,0,0,1,0,0,0,0,0,0,b
33742,AsdlwePG,29,https://lichess.org/AsdlwePG#29,r4rk1/qb1n1pbp/p3pnp1/1p1p4/P2P4/1PN1PN2/1Q1BBPPP/R4RK1 b - - 0 15,b5b4,1,0,0,0,0,0,0,0,0,0,1,1,0,0,b
33743,RVIm1O6H,57,https://lichess.org/RVIm1O6H#57,3q1r2/6kP/3p1p2/pppPp1p1/4P3/P2P3Q/4KP2/7R b - - 1 29,b5b4,2,0,0,1,0,0,0,0,0,0,0,0,0,1,b
33745,bLSYdkr1,12,https://lichess.org/bLSYdkr1#12,r1bqk1nr/pppp1pQp/5b2/8/4P3/8/PPP2PPP/RNB1KB1R w KQkq - 1 7,g7g3,1,0,0,0,0,0,0,1,0,0,0,0,0,0,w
33747,KeCRkTck,23,https://lichess.org/KeCRkTck#23,r2q1rk1/ppp1ppbp/1nn3p1/4p1B1/2P5/2NP1B2/PPQ2PPP/R4RK1 b - - 0 12,c6d4,1,0,0,0,0,0,0,1,0,0,1,0,0,0,b
33749,k1uaMMfo,44,https://lichess.org/k1uaMMfo#44,r4rk1/5pbp/4p1p1/p2qP1B1/n1pP3Q/2P2N2/P5PP/R4RK1 w - - 1 23,a1c1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,w
33750,XPnOy9g2,15,https://lichess.org/XPnOy9g2#15,r1bqk1nr/pp3pp1/2n4p/2b1p3/2PpP3/P2Q1N2/1P2BPPP/RNB1K2R b KQkq - 1 8,a7a5,1,0,0,0,0,0,1,0,0,0,0,0,0,0,b
33751,5zMCUClE,14,https://lichess.org/5zMCUClE#14,rnbqk2r/pppp1ppp/1n6/4P3/2P2p2/5N2/P1PP2PP/R1BQKB1R w KQkq - 1 8,c4c5,1,0,0,0,1,0,0,0,0,0,1,0,0,0,w
33752,1eyPiJF8,12,https://lichess.org/1eyPiJF8#12,rnb1kbnr/ppq2ppp/3pp3/6B1/4P3/2N2N2/PPP2PPP/R2QKB1R w KQkq - 0 7,c3b5,3,1,0,0,0,0,0,1,0,0,0,0,0,0,w
33753,JrRZsurK,23,https://lichess.org/JrRZsurK#23,r2q1rk1/ppp1bppb/2n2n1p/4p3/4N3/2PPBPN1/PPQ1B1PP/R3K2R b KQ - 3 12,f6d5,1,0,0,0,0,1,0,0,1,0,0,0,0,0,b
33754,ArDFA4Pu,62,https://lichess.org/ArDFA4Pu#62,r4rk1/1p4p1/2p2p2/pn5Q/4RP1P/2B5/1Pq4K/1N3R2 w - - 1 32,e4e2,1,1,0,0,0,1,0,0,0,0,0,0,0,0,w
33755,8s43QnOa,78,https://lichess.org/8s43QnOa#78,r1r1q2k/2Q2ppn/7p/pp2Pp1P/2pP1P2/P6R/1PPB1KP1/7R w - - 6 40,c7b7,1,0,0,0,0,0,0,1,0,0,0,0,0,0,w
33756,sC53ISUQ,35,https://lichess.org/sC53ISUQ#35,r3kb1r/ppR3p1/3p1n1p/3P4/4P3/2N4P/PPP3P1/5RK1 b - - 0 18,a8b8,2,0,0,1,0,0,0,0,0,0,1,0,0,0,b
33758,fMUs9Zmc,52,https://lichess.org/fMUs9Zmc#52,5r1k/pb4p1/1p2Q2p/1q3p2/3Pp3/1P4P1/P4PBP/4R1K1 w - - 6 27,e6e7,2,1,0,0,0,0,0,0,0,0,1,0,0,0,w
33759,wc4QoQoY,12,https://lichess.org/wc4QoQoY#12,rn1qkbnr/ppp2pp1/3p4/5b1p/2P1p3/2N1PN1P/PP1PBPP1/R1BQK2R w KQkq - 0 7,f3d4,1,0,0,0,0,0,0,1,0,0,1,0,0,0,w
33760,bGUzQmTF,22,https://lichess.org/bGUzQmTF#22,r1bq1rk1/p1p1bpp1/1p1p1n1p/n2P4/4P3/2NB1N2/PP3PPP/R1BQ1RK1 w - - 0 12,b2b4,1,0,0,0,0,0,0,0,0,0,1,0,0,0,w
33761,ygpdZuyj,16,https://lichess.org/ygpdZuyj#16,r1bq1rk1/pp3pbp/2n2np1/4p3/3PP3/2N1BP2/PP4PP/R2QKBNR w KQ e6 0 9,d4d5,1,0,0,0,1,0,0,0,0,0,1,1,0,0,w
33764,QNy7rKTi,52,https://lichess.org/QNy7rKTi#52,5r1k/2q3pp/R1p2r2/2Pp4/1P6/2Pn4/3N1PPP/3Q1RK1 w - - 5 27,d2f3,1,0,0,0,0,0,0,1,0,0,0,0,0,0,w
33765,IEaZNPwf,14,https://lichess.org/IEaZNPwf#14,rn2k1nr/pppqbppp/4p3/8/3P4/2N2N2/PPP2PPP/R1BQK2R w KQkq - 0 8,f3e5,1,1,0,0,0,0,0,1,0,0,1,0,0,0,w
33766,ji9ST07h,41,https://lichess.org/ji9ST07h#41,2k1r2r/ppq4p/3b4/3bp1p1/5pQ1/P2P4/1PPB1PPP/R3KB1R b KQ - 1 21,c8b8,2,1,0,0,0,0,0,1,0,0,1,0,0,0,b
33767,r8VQRTNE,20,https://lichess.org/r8VQRTNE#20,rn1qk2r/1pp2pp1/1p1p1n1p/4p2b/4PP2/6PP/PPPPN1B1/R1BQ1RK1 w kq - 1 11,g3g4,2,1,0,0,1,0,0,0,0,0,1,0,0,0,w
33768,2WObNFE0,25,https://lichess.org/2WObNFE0#25,r2qk2r/p1p1nppp/1p6/1B1pP2b/5B2/2P2P2/P1P4P/1R1Q1RK1 b kq - 1 13,c7c6,1,0,0,0,0,0,0,0,0,1,1,0,0,0,b
33769,HUZst1xT,47,https://lichess.org/HUZst1xT#47,5k2/ppp2pp1/4bn2/4R2p/5P2/1P1P3P/P1P3P1/6K1 b - f3 0 24,g7g6,2,0,0,1,0,0,1,0,0,0,1,0,0,0,b
33770,2REho49v,34,https://lichess.org/2REho49v#34,2kr2r1/pbpp3p/1p1b1p1q/8/4PP2/P2PBNP1/1P2Q2P/R4RK1 w - - 1 18,f3d4,1,1,0,0,0,0,1,1,0,0,0,0,0,0,w
33771,RxxV0JaS,22,https://lichess.org/RxxV0JaS#22,r2qk2r/1ppn1pp1/p1pb2b1/6Pp/4P3/2NP1N1P/PPP2P2/R1BQK2R w KQkq - 1 12,f3h4,2,1,0,0,0,0,1,1,0,0,1,0,0,0,w
33772,qjBbPcuO,48,https://lichess.org/qjBbPcuO#48,2r1k2r/p5pp/5p2/2b1pP2/3qP3/P5P1/3Q2BP/2R2R1K w k - 4 25,d2a2,2,1,0,0,0,1,0,1,0,0,0,0,0,0,w
33773,vk48qM8C,25,https://lichess.org/vk48qM8C#25,r2q1rk1/pb3ppp/1pnbpn2/1B1p2P1/P2P1P2/2P1P2P/8/RNBQK1NR b KQ - 0 13,f6e4,1,0,0,0,0,0,0,1,0,0,1,0,0,0,b
33774,yxqShkav,16,https://lichess.org/yxqShkav#16,r1b2rk1/pppnppbp/2nq2p1/8/3P4/2N1BN2/PPPQ1PPP/R3KB1R w KQ - 8 9,c3b5,1,1,0,0,0,0,0,0,0,0,0,0,0,0,w
33775,4eiGS7Nx,12,https://lichess.org/4eiGS7Nx#12,r1b1kb1r/1ppnpppp/p2q1n2/8/2PP4/2N1B3/PP3PPP/R2QKBNR w KQkq - 4 7,c4c5,2,1,0,0,1,0,0,0,0,0,1,0,0,0,w
33776,Q6llWkRG,21,https://lichess.org/Q6llWkRG#21,r1bqk2r/pp2bp1p/2n1pnpB/3p4/8/1B1P1NQ1/PPPN1PPP/R3K2R b KQkq - 3 11,f6h5,2,0,0,0,0,0,0,1,0,0,1,0,0,0,b
33777,TNotiLln,16,https://lichess.org/TNotiLln#16,r1bqk2r/pp1nbppp/2p1p3/3pP3/3P4/3BP3/PPP3PP/RNBQ1RK1 w kq - 1 9,d1h5,2,1,0,0,0,0,0,1,0,0,0,0,0,0,w
33778,zRxx3T4h,26,https://lichess.org/zRxx3T4h#26,1nkr1bnr/1bp1qp2/pp2p3/3pP1pp/3P4/P1NB1NB1/1PP1QPPP/R3R1K1 w - - 0 14,h2h4,1,0,0,0,0,0,1,0,0,1,0,0,0,0,w
