internal_id,lichess_game_id,move_number,lichess_url,fen,best_move,useful,difficulty,initiative,development,endgame,space,trading,prophylaxis,coordination,exploitingweakness,kingsafety,restriction,fixingstructure,centrecontrol,other,side_to_move,pre_move_final_eval,pre_move_psqtmat,pre_move_material_imbalance,pre_move_positional_imbalance,pre_move_closedness,pre_move_complexity,pre_move_big_center_white,big_center_black,big_center_contested,big_center_uncontrolled,pre_move_center_white,center_black,center_contested,center_uncontrolled,pre_move_white_pawns,pre_move_white_pawns_and_king_safety_with_king_and_pawns,pre_move_white_pawns_and_king_safety_without_king_and_pawns,pre_move_white_pawns_and_king_evaluation_with_king_and_pawns,pre_move_white_pawns_and_king_evaluation_without_king_and_pawns,pre_move_white_knights,pre_move_white_bishops,pre_move_white_rooks,pre_move_white_queens,pre_move_white_kings,pre_move_white_passed,pre_move_white_threats,pre_move_white_space,pre_move_white_safe_space,pre_move_black_pawns,pre_move_black_pawns_and_king_safety_with_king_and_pawns,pre_move_black_pawns_and_king_safety_without_king_and_pawns,pre_move_black_pawns_and_king_evaluation_with_king_and_pawns,pre_move_black_pawns_and_king_evaluation_without_king_and_pawns,pre_move_black_knights,pre_move_black_bishops,pre_move_black_rooks,pre_move_black_queens,pre_move_black_kings,pre_move_black_passed,pre_move_black_threats,pre_move_black_space,pre_move_black_safe_space,post_move_final_eval,post_move_psqtmat,post_move_material_imbalance,post_move_positional_imbalance,post_move_closedness,post_move_complexity,post_move_big_center_white,big_center_black,big_center_contested,big_center_uncontrolled,post_move_center_white,center_black,center_contested,center_uncontrolled,post_move_white_pawns,post_move_white_pawns_and_king_safety_with_king_and_pawns,post_move_white_pawns_and_king_safety_without_king_and_pawns,post_move_white_pawns_and_king_evaluation_with_king_and_pawns,post_move_white_pawns_and_king_evaluation_without_king_and_pawns,post_move_white_knights,post_move_white_bishops,post_move_white_rooks,post_move_white_queens,post_move_white_kings,post_move_white_passed,post_move_white_threats,post_move_white_space,post_move_white_safe_space,post_move_black_pawns,post_move_black_pawns_and_king_safety_with_king_and_pawns,post_move_black_pawns_and_king_safety_without_king_and_pawns,post_move_black_pawns_and_king_evaluation_with_king_and_pawns,post_move_black_pawns_and_king_evaluation_without_king_and_pawns,post_move_black_knights,post_move_black_bishops,post_move_black_rooks,post_move_black_queens,post_move_black_kings,post_move_black_passed,post_move_black_threats,post_move_black_space,post_move_black_safe_space
31260,lQYhXI8e,88,https://lichess.org/lQYhXI8e#88,1r4k1/p4p2/Pn4p1/8/p1R5/N3P1P1/5P1P/6K1 w - - 6 45,c4c7,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,w,86,156,32,6,0,-2,5,2,0,3,7,3,0,3,0,44, 0,0, -1,12,0,50,0,8,0,-46,-2,9,0,46, 0,-25, -62,10,0,43,0,4,77,0,0,5,231,162,32,8,0,-2,4,2,0,4,3,3,0,7,0,44, 0,0, -1,12,0,105,0,8,0,0,-2,9,0,46, 0,-25, -62,10,0,43,0,4,77,-31,-5,5
31261,JZxGpla2,26,https://lichess.org/JZxGpla2#26,r2q1rk1/pbpn1ppp/2pp1b2/7Q/4PP2/1PNB4/PBP3PP/R4RK1 w - - 7 14,e4e5,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,w,1,2,0,1,0,3,16,13,11,2,7,7,15,0,0,2, 0,73, 32,11,78,1,22,0,0,-34,8,29,0,2, 0,74, 17,18,77,-15,8,-1,0,16,9,7,367,-3,0,-2,0,3,19,8,11,5,7,0,15,7,0,2, 0,91, 51,11,84,1,20,0,0,0,15,33,0,2, 0,73, 16,11,38,-15,1,-179,0,-54,0,7
31262,kXJ2z9A3,14,https://lichess.org/kXJ2z9A3#14,r1b1kbnr/pp1n3p/1qp1pp2/3p2p1/2PP1B2/2N1PN2/PP3PPP/R1Q1KB1R w KQkq g6 0 8,f4g3,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,w,74,37,0,37,0,0,12,12,24,3,0,0,32,0,0,-3, 0,147, 59,6,31,-22,8,21,0,-47,8,28,0,-2, 0,140, 90,-2,-18,-37,8,21,0,15,8,32,121,45,0,45,0,0,12,12,24,3,0,0,32,0,0,-3, 0,147, 59,6,8,-22,8,21,0,15,8,28,0,-2, 0,140, 90,-2,-18,-37,8,21,0,15,8,32
31263,f0cM0jer,18,https://lichess.org/f0cM0jer#18,r1bqk2r/pppp1ppp/2n2n2/8/2BPP3/5N2/P2Q1PPP/RN2K2R w KQkq - 1 10,d4d5,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,w,54,-78,-79,7,0,2,22,11,11,2,0,7,22,0,0,8, 0,85, 23,23,21,-43,25,0,0,19,22,22,0,4, 0,57, 23,51,-13,-26,-32,8,0,0,0,11,112,-84,-79,1,0,2,19,8,13,5,0,7,22,0,0,10, 0,92, 20,23,20,-43,24,0,0,3,19,25,0,2, 0,31, 3,61,-13,-26,-32,10,0,-65,0,11
31264,MBWDtUjT,35,https://lichess.org/MBWDtUjT#35,1k1r1r2/ppp3pQ/2nq1p2/4p3/2P5/3PB3/PP3PPP/R2R2K1 b - - 0 18,f6f5,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,b,96,109,87,-6,-8,7,13,11,11,0,6,6,13,0,0,11, 0,45, 2,0,15,10,26,10,0,19,0,21,0,16, 0,71, 32,31,0,38,6,16,0,-17,11,21,53,104,87,-9,-8,7,9,11,15,0,0,6,19,0,0,12, 0,40, 2,0,21,10,15,10,0,1,-8,21,0,16, 0,43, 3,31,0,46,11,16,0,1,11,24
31265,wYtDZmGR,50,https://lichess.org/wYtDZmGR#50,4r2k/ppp3p1/1bnr4/3p4/4pqB1/2PP1N1P/PP3PP1/R2Q1R1K w - - 0 26,g2g3,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,w,104,69,76,-18,0,-4,2,15,22,2,0,7,21,0,0,2, 0,63, 46,38,61,2,18,-29,0,-50,-4,20,0,2, 0,24, 24,8,5,28,23,-13,0,0,4,30,119,65,76,-21,0,-4,5,12,22,0,0,7,21,0,0,2, 0,46, 53,38,61,2,18,-10,0,-68,-2,23,0,2, 0,32, 24,8,5,28,23,-13,0,-42,5,30
31266,7wQEy9DQ,56,https://lichess.org/7wQEy9DQ#56,6k1/5pp1/7p/8/3q4/5P2/PP2QKPP/8 w - - 2 29,f2f1,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,w,202,188,82,-19,0,-7,1,6,7,3,0,8,8,4,0,21, 0,35, -4,0,0,0,49,-37,21,0,0,6,0,57, 0,46, 4,0,0,0,18,9,0,0,-5,4,211,188,82,-19,0,-7,1,6,7,3,0,8,8,4,0,20, 0,10, -4,0,0,0,48,-15,21,0,0,6,0,57, 0,46, 4,0,0,0,3,9,0,0,-5,4
31267,SqE4rQMy,20,https://lichess.org/SqE4rQMy#20,rnb1k2r/pp4pp/2pqpp2/4N3/3PpP2/6P1/PPPQ1P1P/R3KB1R w KQkq - 0 11,e5c4,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,w,98,45,0,37,0,8,10,15,15,5,0,14,14,7,0,5, 0,30, 19,14,12,-22,23,1,0,-59,0,16,0,5, 0,25, 27,1,-22,-49,18,-14,0,0,15,16,201,38,0,31,0,8,10,17,12,2,0,14,14,7,0,5, 0,30, 19,22,12,-22,23,1,0,0,10,16,0,5, 0,25, 27,1,-5,-49,23,-37,0,-25,10,16
31268,kiLqcBTr,29,https://lichess.org/kiLqcBTr#29,r1b2rk1/ppp1qppp/5n2/3Pp3/2B5/3Q1N2/PP3PPP/R3R1K1 b - - 3 15,e5e4,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,b,35,-81,-76,9,0,4,12,10,17,0,0,0,28,0,0,7, 0,69, 12,22,22,24,30,17,0,0,9,16,0,7, 0,57, 0,31,12,-29,-1,18,0,20,-4,10,-73,-75,-76,13,0,-4,10,10,17,2,7,0,21,0,0,7, 0,69, 11,31,20,19,28,16,0,-111,10,20,0,7, 0,57, 0,31,12,-29,2,18,0,0,2,13
31269,0zoHMY6w,43,https://lichess.org/0zoHMY6w#43,3kr3/ppp3pp/8/8/2P5/1Bn2P2/P4P1P/5K1R b - - 2 22,a7a5,1,2,0,0,1,0,0,0,0,0,0,0,0,0,0,b,-139,-10,7,-10,-5,-3,1,4,2,5,0,3,7,3,0,-14, 0,-30, -74,0,18,-70,0,4,0,0,-2,4,0,-19, 0,0, -18,7,0,54,0,-2,0,0,0,5,-181,-16,7,-11,-5,-3,1,4,2,5,0,3,7,3,0,-14, 0,-30, -74,0,18,-70,0,4,0,0,-2,4,0,-19, 0,8, -10,7,0,54,0,-2,0,27,0,7
31270,6DC6hv3i,29,https://lichess.org/6DC6hv3i#29,r4bnr/pp1k1pp1/4p3/1N1p3p/3N1BnP/5P2/PPP3P1/R4RK1 b - - 0 15,g4f6,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,b,120,36,-62,84,0,-12,8,7,12,1,5,5,11,0,0,27, 0,60, 11,50,23,22,0,2,0,0,0,14,0,1, 0,42, 30,36,28,-7,0,-2,0,-11,-5,16,146,59,-62,97,0,-12,12,7,8,1,11,5,5,0,0,27, 0,60, 11,50,23,22,0,2,0,0,3,14,0,1, 0,42, 30,6,28,-7,0,-10,0,22,0,16
31271,Yu2wNtHz,14,https://lichess.org/Yu2wNtHz#14,rnbqkb1r/pp3n1p/2pp1pp1/4p3/3PPB2/2N2N2/PPPQ1PPP/2KR1B1R w kq e6 0 8,f4e3,1,2,0,1,0,0,0,0,1,0,0,0,0,0,0,w,90,70,0,70,0,0,18,12,18,0,8,0,24,0,0,-5, 0,133, 50,22,38,-22,-1,11,0,-62,10,28,0,5, 0,90, 78,9,26,-37,8,21,0,0,12,24,131,75,0,75,0,0,18,12,18,0,8,0,24,0,0,-5, 0,133, 50,22,12,-22,-1,11,0,0,10,24,0,5, 0,90, 78,9,26,-37,8,21,0,0,12,24
31272,otbxSIzw,30,https://lichess.org/otbxSIzw#30,r1b1r1k1/pp4b1/2p2n1p/4B1pP/2P5/2N5/PP2PPP1/R3KB1R w KQ - 1 16,e5d4,1,2,0,0,0,0,1,0,1,0,0,0,0,0,0,w,238,217,125,0,0,8,12,7,7,3,5,5,11,0,0,-7, 0,46, 11,40,52,-10,0,9,6,-40,12,14,0,15, 0,57, 24,26,69,2,0,9,0,-44,3,9,261,216,125,0,0,8,10,7,8,5,5,0,16,5,0,-7, 0,46, 11,40,45,-10,0,9,9,0,7,14,0,15, 0,57, 24,26,69,14,0,9,0,-44,-2,9
31273,nM6mqoi0,15,https://lichess.org/nM6mqoi0#15,r1bqk2r/1pp2ppp/p1np1n2/2b5/4PB2/2NP2N1/PPP3PP/R2QKB1R b KQkq - 0 8,f6g4,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,b,-4,15,0,15,0,0,15,15,18,3,0,8,24,0,0,2, 0,86, 53,49,20,-22,10,-9,0,0,3,24,0,1, 0,92, 54,54,51,-22,-9,11,0,0,-1,20,-139,-3,0,-3,0,0,21,15,12,3,16,8,8,0,0,2, 0,86, 53,49,20,-22,8,-109,0,15,1,24,0,1, 0,92, 54,62,51,-22,2,0,0,8,11,20
31274,5pHjvRCu,28,https://lichess.org/5pHjvRCu#28,2kr1b1r/ppp1q2p/3p1n2/4n3/4P3/1BP4P/PP4P1/RNBQ1RK1 w - - 1 15,c1g5,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,w,113,104,94,0,5,1,13,11,19,0,7,15,7,0,0,0, 0,75, 44,-14,70,9,4,0,0,-13,2,22,0,0, 0,58, 19,82,5,-22,22,10,0,-7,3,11,197,119,94,13,5,1,13,11,19,0,7,15,7,0,0,0, 0,75, 44,-14,76,14,3,0,0,-13,2,25,0,0, 0,58, 19,82,5,-22,0,10,0,-42,0,11
31275,RuYs4mn0,28,https://lichess.org/RuYs4mn0#28,r1bq1rk1/1p1n1pb1/2p1p1pp/3pP3/Bn1P1P2/1PN1B2N/P1P3PP/R2Q1RK1 w - - 0 15,a2a3,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,w,7,72,82,-10,0,0,18,6,24,6,8,0,24,0,0,-5, 0,124, 56,-20,-87,-7,15,11,0,15,10,40,0,-4, 0,139, 84,-11,-10,-12,10,21,0,15,-6,24,53,64,82,-18,0,0,18,6,24,6,8,0,24,0,0,-5, 0,138, 70,-20,-87,-7,15,11,0,0,10,44,0,-4, 0,139, 84,-11,-10,-12,10,21,0,-40,-6,24
31276,HLBXAZkp,34,https://lichess.org/HLBXAZkp#34,r2qbr1k/pp2n1p1/4Bb1p/2p2p1Q/2Pp4/3P2N1/PP3PPP/R1B1R1K1 w - - 10 18,h5h3,1,2,0,1,0,0,0,0,1,0,0,0,0,0,0,w,57,-6,0,-5,0,3,13,13,16,5,0,7,22,0,0,2, 0,94, 29,12,37,11,16,19,0,-54,-5,22,0,-1, 0,74, 46,12,74,-17,16,-81,0,3,10,33,38,7,0,6,0,-3,13,13,16,5,0,7,22,0,0,2, 0,94, 29,12,37,11,-32,19,0,0,-5,22,0,-1, 0,74, 46,12,74,-17,16,-29,0,-13,6,33
31277,13GuapdX,13,https://lichess.org/13GuapdX#13,r1bqk1nr/p1p2ppp/2p5/2b5/2B1pP2/8/PPPPQ1PP/RNB1K2R b KQkq - 3 7,g8f6,1,2,0,1,0,0,0,0,0,0,0,0,0,0,0,b,-84,20,0,18,0,-3,13,16,13,8,15,7,7,0,0,4, 0,6, 6,-2,45,-43,16,-168,0,0,6,14,0,5, 0,5, -17,-2,80,-43,11,-57,0,-13,1,11,-138,7,0,6,0,-3,11,16,16,8,7,7,15,0,0,4, 0,6, 6,-2,45,-43,16,-97,0,0,0,14,0,5, 0,5, -17,30,80,-26,8,-9,0,0,1,14
31278,rvKPWAsu,44,https://lichess.org/rvKPWAsu#44,3rr1k1/6p1/1ppqp1np/p7/3P1p2/2PRQN2/PP3PPP/3R2K1 w - - 0 23,e3e4,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,w,16,14,0,10,0,9,9,11,13,2,6,6,13,0,0,13, 0,70, 26,33,0,13,6,17,0,-39,2,21,0,17, 0,73, 20,8,0,34,-4,10,0,0,11,42,95,18,0,13,0,9,9,4,20,4,6,0,19,6,0,13, 0,70, 26,33,0,13,0,17,0,0,-1,21,0,17, 0,73, 20,8,0,34,-4,7,0,-36,4,42
31279,3u1BhI2H,88,https://lichess.org/3u1BhI2H#88,8/6pk/5p1p/p3pq2/7P/P1P1QKP1/1P3P2/8 w - - 17 45,f3g2,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,w,74,129,41,1,0,8,3,3,6,5,0,0,12,4,0,-3, 0,59, 17,0,0,0,29,-100,13,26,-4,14,0,16, 0,29, 12,0,0,0,45,8,0,26,-2,13,149,102,41,-7,0,8,3,3,6,5,0,0,12,4,0,40, 0,66, 17,0,0,0,45,-21,11,0,-4,13,0,16, 0,29, 12,0,0,0,46,8,0,0,-4,13
31280,mm6bixx9,30,https://lichess.org/mm6bixx9#30,r4rk1/5ppp/pq2pn2/1b1p4/7Q/1NP1PNP1/PP3PP1/R3K2R w KQ - 2 16,g3g4,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,w,61,-4,61,-65,4,4,10,15,15,0,7,7,14,0,0,5, 0,116, 58,53,0,6,24,-58,0,17,2,20,0,5, 0,79, 22,31,30,-1,24,-33,0,-8,4,23,44,-6,61,-66,4,4,10,17,12,0,7,14,7,0,0,5, 0,100, 43,53,0,6,8,-58,0,17,10,23,0,7, 0,78, 22,22,30,-1,24,-36,0,-8,6,23
31281,wT5ZgSKH,54,https://lichess.org/wT5ZgSKH#54,2k5/1pp2N1p/4pp2/p7/2P1PP2/PP4P1/6KP/2b5 w - - 1 28,a3a4,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,w,90,41,8,-5,33,26,0,1,1,1,2,0,5,5,0,38, 0,0, -18,2,0,0,0,8,0,-35,0,5,0,24, 0,-2, -32,0,1,0,0,5,0,0,0,3,158,52,8,-4,40,26,0,1,1,1,2,0,5,5,0,38, 0,-2, -19,2,0,0,0,8,0,0,0,5,0,24, 0,-2, -32,0,-14,0,0,5,0,0,0,3
31282,XJsrg3zn,21,https://lichess.org/XJsrg3zn#21,rnb1kbnr/ppp1pppp/8/3Pq3/4PP2/2N5/P2Q2PP/3RKBNR b Kkq f3 0 11,e5d6,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,b,-246,-453,-506,70,0,-1,14,5,23,2,7,0,23,0,0,13, 0,93, 41,26,14,-29,23,-16,0,-7,10,26,0,4, 0,19, -1,-22,12,-55,15,10,0,-48,-5,0,-300,-467,-506,58,0,-1,20,8,17,0,15,0,15,0,0,13, 0,93, 41,26,14,-36,24,-16,0,15,16,26,0,4, 0,19, -1,-22,12,-55,24,10,0,0,0,0
31283,3B8a6Bws,15,https://lichess.org/3B8a6Bws#15,rnbqk2r/ppp1b1pp/5n2/3p4/3Pp3/2N1N3/PPP1QPPP/R1B1KB1R b KQkq - 1 8,e8g8,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,b,55,-2,0,-2,0,0,12,12,21,6,16,0,16,8,0,5, 0,31, 13,52,14,-24,8,11,0,0,8,16,0,7, 0,45, 47,6,46,-37,-9,0,0,0,12,16,-81,-81,0,-81,0,0,12,12,21,6,16,0,16,8,0,5, 0,31, 13,52,14,-24,8,11,0,0,8,16,0,-9, 0,82, 47,-6,46,-27,2,11,0,0,12,20
31284,CVeJfneM,63,https://lichess.org/CVeJfneM#63,8/pp3k2/5p2/3p4/Pb1PpNb1/4B3/1PK3P1/8 b - - 9 32,g4e6,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,b,-231,-138,-27,4,23,2,2,3,3,0,6,3,3,0,0,11, 0,-5, -26,11,24,0,0,5,0,0,-2,4,0,3, 0,61, 8,0,107,0,0,-1,43,-33,-7,6,-179,-128,-27,6,23,2,1,3,3,0,3,3,6,0,0,11, 0,-5, -26,11,24,0,0,5,0,0,0,4,0,3, 0,61, 8,0,84,0,0,5,43,-56,-7,5
31285,aY38D7mX,21,https://lichess.org/aY38D7mX#21,r3k2r/pp1bbpp1/1qn1p2p/2ppPn2/5P2/3P1NP1/PPP1N1BP/R1BQ1R1K b kq - 1 11,h6h5,1,2,0,0,0,0,0,1,0,0,0,0,0,0,0,b,45,62,0,62,0,0,12,15,21,0,0,8,24,0,0,-6, 0,87, 79,20,40,-23,2,21,0,15,12,24,0,2, 0,143, 74,47,-2,-20,15,21,0,0,7,28,47,55,0,55,0,0,12,15,21,0,0,8,24,0,0,-1, 0,83, 79,28,40,-23,2,21,0,0,12,24,0,2, 0,129, 60,47,-2,-22,15,21,0,0,3,32
31286,65dnYLy1,21,https://lichess.org/65dnYLy1#21,r1bq1rk1/1p1pbppp/p1n5/2p5/4P1Q1/1PN4P/PBP2PP1/R3KB1R b KQ - 2 11,d7d5,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,b,-52,-100,0,-91,0,3,24,16,2,0,15,15,0,0,0,3, 0,91, 41,30,75,-18,3,0,0,0,17,22,0,-1, 0,94, 21,37,29,-18,8,9,0,0,16,14,-188,-102,0,-93,0,3,13,16,13,0,0,15,15,0,0,6, 0,75, 41,20,65,-18,25,0,0,-54,-1,22,0,-1, 0,113, 40,37,43,-18,11,9,0,16,8,22
31287,ya8wIOQp,36,https://lichess.org/ya8wIOQp#36,1rq2rk1/1pp2ppp/p2bb1n1/8/3P4/P1P1B1PP/1PQ1NPB1/3RR1K1 w - - 3 19,h3h4,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,w,284,88,79,0,0,2,16,11,16,0,15,0,15,0,0,-1, 0,135, 74,12,97,33,22,15,0,16,12,33,0,-1, 0,114, 32,-7,51,-13,8,19,0,-7,7,11,289,95,79,7,0,2,16,11,16,0,15,0,15,0,0,2, 0,121, 67,12,97,33,22,6,0,32,12,36,0,2, 0,111, 32,-7,50,-13,8,19,0,-7,7,11
31288,NzxOQ1WA,16,https://lichess.org/NzxOQ1WA#16,r2qk2r/pb1pbppp/1pn2n2/2p3B1/4P3/2N2B2/PPP2PPP/R2QK1NR w KQkq - 4 9,e4e5,1,2,0,0,0,1,0,0,0,0,0,0,0,0,0,w,-20,-11,0,-11,0,0,18,12,15,3,0,8,24,0,0,1, 0,76, 22,38,53,-35,15,0,0,0,6,20,0,0, 0,68, 37,65,72,-22,2,3,0,-10,4,20,115,-17,0,-17,0,0,15,9,18,6,0,8,24,0,0,0, 0,54, 22,38,81,-35,15,0,0,-11,3,24,0,-2, 0,52, 28,76,54,-22,2,-36,0,-90,-3,20
31289,LDPyF2ld,46,https://lichess.org/LDPyF2ld#46,rn4k1/2b4n/2p3pp/1p2P1q1/p2PQr2/2N4P/PPB2PP1/R4RK1 w - - 2 24,e4e3,1,2,0,0,0,0,1,0,1,0,0,0,0,0,0,w,-67,-264,-220,-10,-2,-2,13,2,23,2,7,0,21,0,0,3, 0,128, 41,5,14,-8,23,-23,39,-27,13,31,0,0, 0,84, 47,-37,11,-1,8,-62,0,-5,-15,28,-130,-257,-220,-3,-2,-2,10,5,23,2,0,0,29,0,0,3, 0,128, 41,5,14,-8,26,-43,39,17,6,31,0,0, 0,84, 47,-37,11,5,8,3,0,9,-9,28
31290,kxaX2PiF,17,https://lichess.org/kxaX2PiF#17,r2q1rk1/pp3ppp/2nb1n2/2pppb2/2P5/PP1PPN2/1B1NBPPP/R2QK2R b KQ c3 0 9,d5d4,1,2,0,0,0,1,0,0,0,0,0,0,0,0,0,b,-103,-122,0,-122,0,0,9,18,21,3,0,0,32,0,0,1, 0,108, 62,28,68,-24,2,38,0,0,9,28,0,-10, 0,119, 48,24,51,-23,20,21,0,0,18,32,-141,-116,0,-116,0,0,6,18,24,3,0,0,32,0,0,-2, 0,102, 62,33,6,-24,2,36,0,15,2,24,0,-10, 0,118, 47,24,39,-23,20,21,0,0,18,32
31291,8YQ3dpzY,31,https://lichess.org/8YQ3dpzY#31,r1b1kb1r/pp3p2/4p2p/1B4p1/1n2P3/6B1/5PPP/1K1R2NR b kq - 3 16,b4c6,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,b,-224,-168,-125,27,0,-2,10,3,10,5,16,0,5,5,0,-6, 0,-11, 0,-5,101,6,0,-22,0,0,4,9,0,8, 0,53, 25,14,78,-23,0,-5,9,22,-2,14,-213,-147,-125,39,0,-2,8,3,12,5,5,0,16,5,0,-6, 0,-11, 0,-5,90,6,0,-22,0,0,0,9,0,8, 0,53, 25,32,81,-23,0,9,9,-22,0,14
31292,ceUdIdYk,11,https://lichess.org/ceUdIdYk#11,r1bq1b1r/pppp1kpp/2n5/4p3/4N3/5N2/PPPP1PPP/R1BQK2R b KQ - 0 6,d7d5,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,b,146,47,-14,58,0,-3,13,8,13,11,7,0,15,15,0,2, 0,73, 23,38,-13,-26,-15,10,0,0,2,11,0,-1, 0,37, 23,30,28,-26,8,-109,0,16,4,18,12,46,-14,56,0,-3,11,19,13,0,0,15,15,0,0,6, 0,58, 23,38,-13,-26,-15,10,0,-57,0,11,0,-1, 0,58, 44,30,62,-26,16,-109,0,0,15,25
31293,KYMkwdLQ,21,https://lichess.org/KYMkwdLQ#21,r3r1k1/ppp2ppp/2n5/2bq4/6b1/3P1N1P/PPPN1PP1/R1BQ1K1R b - - 0 11,g4h5,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,b,-344,-13,64,-76,-1,-2,2,19,19,5,0,7,22,7,0,-1, 0,50, 48,58,-13,-26,-25,-186,0,6,-4,11,0,-1, 0,90, 17,32,63,40,25,10,0,-57,0,14,-341,0,64,-64,-1,-2,2,19,19,5,0,7,22,7,0,-1, 0,50, 48,58,-13,-26,-25,-186,0,22,-4,11,0,-1, 0,90, 17,32,29,40,25,10,0,0,3,14
31294,s3N31EHP,66,https://lichess.org/s3N31EHP#66,r5k1/5p1p/3q2p1/3N4/4P2b/5P1P/2PR2PK/5Q2 w - - 9 34,f3f4,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,w,122,208,112,8,0,-4,12,8,7,1,11,5,5,0,0,17, 0,66, 26,55,0,47,38,-157,1,22,-12,16,0,32, 0,45, 9,0,39,64,12,6,0,0,-5,7,297,210,112,10,0,-4,12,7,8,3,11,0,11,5,0,17, 0,59, 19,55,0,47,39,-2,1,44,-9,18,0,30, 0,41, 9,0,36,64,21,7,0,0,-8,7
31295,20639YJ1,23,https://lichess.org/20639YJ1#23,r1b1qrk1/ppp3bp/2n2np1/P4p2/2B1p3/2P1PN2/1PN2PPP/R1BQ1RK1 b - - 1 12,g8h8,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,b,-47,-7,0,-7,0,0,12,12,21,6,0,8,24,0,0,-5, 0,120, 47,35,25,-23,15,21,0,-55,-12,28,0,-5, 0,83, 50,32,60,-24,15,20,0,0,0,24,-32,-29,0,-29,0,0,12,12,21,6,0,8,24,0,0,-5, 0,120, 47,35,25,-23,15,21,0,-55,-12,28,0,-6, 0,47, 50,40,50,-23,15,20,0,0,0,24
31296,20639YJ1,25,https://lichess.org/20639YJ1#25,r1b1qr1k/ppp3bp/2n2np1/P4p2/2BNp3/2P1P3/1PN2PPP/R1BQ1RK1 b - - 3 13,c6e5,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,b,2,-6,0,-6,0,0,12,12,21,6,0,16,16,0,0,-5, 0,120, 47,16,25,-21,2,11,0,-25,-12,28,0,-6, 0,47, 50,40,50,-23,15,20,0,-25,4,24,-97,-23,0,-23,0,0,12,15,18,3,8,16,8,0,0,-5, 0,120, 47,16,25,-21,2,7,0,-25,-12,28,0,-6, 0,47, 50,66,50,-23,20,20,0,15,11,20
31297,kOBkZNXJ,18,https://lichess.org/kOBkZNXJ#18,rn1qk2r/pbpp1ppp/1p2p3/4P3/2P2B2/4P3/PP3PPP/R2QKB1R w KQkq - 1 10,d1g4,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,w,147,43,15,20,-6,8,17,12,10,0,14,7,7,0,0,3, 0,89, 18,0,41,-22,28,9,0,0,14,23,0,3, 0,74, 23,-6,42,-49,1,-10,0,17,8,13,164,55,15,30,-6,8,17,7,15,0,14,7,7,0,0,3, 0,89, 18,0,41,-22,23,9,0,0,17,23,0,3, 0,74, 23,-6,42,-49,1,10,0,2,-3,13
31298,sgeCU4B4,58,https://lichess.org/sgeCU4B4#58,1r4k1/5p2/2p1rPp1/p1p1P1Kp/3pR3/1P1P3P/P1P5/4R3 w - a6 0 30,g5h6,1,3,0,0,1,0,0,0,0,0,0,0,0,0,0,w,269,48,0,16,0,24,4,5,6,2,4,4,8,0,0,-7, 0,153, 65,0,0,37,0,-4,0,0,0,17,0,27, 0,16, -8,0,0,-6,0,4,0,0,-4,16,156,5,0,1,0,24,4,6,5,2,4,4,8,0,0,-24, 0,121, 65,0,0,37,0,-44,0,0,0,17,0,27, 0,16, -8,0,0,-6,0,4,0,0,-4,16
31299,O5tVkJVb,16,https://lichess.org/O5tVkJVb#16,rn1q1rk1/pbp2pbp/1p2pnp1/3p4/3PP3/2PB1N2/PP1N1PPP/R1BQR1K1 w - d6 0 9,e4e5,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,w,71,29,0,29,0,0,18,12,15,6,16,0,16,0,0,-10, 0,151, 69,25,19,-24,8,21,0,15,14,24,0,-10, 0,129, 71,-1,60,-35,10,32,0,0,12,24,155,23,0,23,0,0,18,9,18,6,16,8,8,0,0,-10, 0,162, 80,17,11,-24,8,21,0,0,14,24,0,-10, 0,129, 71,-1,16,-35,2,32,0,-55,9,20
